;Exp;Px;Sx;Py;Sy
300;sin40;122.43236142857639;0.5011644982877852;134.5505257559772;0.5556320299613178
301;sin40;113.67222433886401;0.4497911132715586;26.250705527210012;0.4357550842621218
302;sin40;366.318306979069;0.6574630404460728;26.250705527210012;0.4357550842621218
303;sin40;26.878472495135675;0.6772120948451243;58.77335746586252;0.4367822486381913
304;sin40;440.6027531512152;0.7815086127271159;40.91218736778267;0.47332383631276115
305;sin40;58.24439326588798;0.7953083601658932;29.440960211657007;0.4872542575710622
306;sin40;122.43236142857639;0.5011644982877852;36.87029521525648;0.4381426594366042
307;sin40;52.195197205385504;0.7391385931912234;40.650563088722706;0.41806007048644184
308;sin40;184.87640884898;0.9269925782267084;2.8683263459538404;0.8814977913745208
309;sin40;200.81912972641;0.657460536327678;131.90342265659277;0.32894677019698243
310;sin40;74.83791839348044;0.6877565493482994;57.051876650035915;0.5004449996514141
311;sin40;135.11308575075964;0.8896746128009652;75.91737168196445;0.2173485256122092
312;sin40;113.67222433886401;0.4497911132715586;29.440960211657007;0.4872542575710622
313;sin40;52.195197205385504;0.7391385931912234;80.50342239092325;0.4075843721793623
314;sin40;135.11308575075964;0.8896746128009652;93.02255143441899;0.47866565650822385
315;sin40;30.650030250553417;0.6742969747867987;56.148584270065456;0.02799634926275233
316;sin40;52.195197205385504;0.7391385931912234;40.650563088722706;0.41806007048644184
317;sin40;52.195197205385504;0.7391385931912234;127.16780858844808;0.22096962183105184
318;sin40;130.98691101122245;0.8287787352376111;144.31932730498073;0.2353134886429014
319;sin40;97.51646877961505;0.6611583990328289;43.87545250220758;0.4377549833174834
320;sin40;135.98057862724346;0.6641553991025353;77.98567872639018;0.5065162112255637
321;sin40;219.02238385464372;0.7287197138310736;26.250705527210012;0.4357550842621218
322;sin40;162.22163993523395;0.5174238371664265;95.45224827998105;0.35509249781968255
323;sin40;135.11308575075964;0.8896746128009652;27.77245074869853;0.43142677863003376
324;sin40;74.83791839348044;0.6877565493482994;36.87029521525648;0.4381426594366042
325;sin40;153.68157282995506;0.9048865221342254;134.5505257559772;0.5556320299613178
326;sin40;277.77524025718066;0.7218709389270398;144.31932730498073;0.2353134886429014
327;sin40;156.5093762425352;0.7541003674712312;0.13141527857669866;0.6143770751641193
328;sin40;95.63253990355472;0.8490579718861713;33.21559189161921;0.4815194282449384
329;sin40;204.28463244739916;0.4900672316685425;40.650563088722706;0.41806007048644184
330;sin40;352.793589723697;0.5299284845025176;58.77335746586252;0.4367822486381913
331;sin40;254.90136418837403;0.7386428881505044;127.16780858844808;0.22096962183105184
332;sin40;184.87640884898;0.9269925782267084;144.31932730498073;0.2353134886429014
333;sin40;52.195197205385504;0.7391385931912234;98.32392156417006;0.3157891972434823
334;sin40;52.195197205385504;0.7391385931912234;51.60536811391838;0.5279177757729268
335;sin40;219.02238385464372;0.7287197138310736;43.87545250220758;0.4377549833174834
336;sin40;26.878472495135675;0.6772120948451243;40.650563088722706;0.41806007048644184
337;sin40;352.793589723697;0.5299284845025176;56.148584270065456;0.02799634926275233
338;sin40;153.68157282995506;0.9048865221342254;98.32392156417006;0.3157891972434823
339;sin40;97.51646877961505;0.6611583990328289;144.23822377935983;0.21325989929103814
340;sin40;52.195197205385504;0.7391385931912234;51.60536811391838;0.5279177757729268
341;sin40;108.5733569630027;0.36470372910643667;29.440960211657007;0.4872542575710622
342;sin40;103.18089876018364;0.8464917790379519;29.440960211657007;0.4872542575710622
343;sin40;162.22163993523395;0.5174238371664265;88.25713200991409;0.32654905339668855
344;sin40;103.18089876018364;0.8464917790379519;51.60536811391838;0.5279177757729268
345;sin40;491.386680252648;0.834916188228017;144.31932730498073;0.2353134886429014
346;sin40;105.6292078340613;0.6641162399349803;75.91737168196445;0.2173485256122092
347;sin40;254.90136418837403;0.7386428881505044;38.53881141145044;0.34450465369909783
348;sin40;200.81912972641;0.657460536327678;144.31932730498073;0.2353134886429014
349;sin40;153.68157282995506;0.9048865221342254;0.13958676684502913;0.6404575278107094
350;sin40;135.98057862724346;0.6641553991025353;77.98567872639018;0.5065162112255637
351;sin40;391.5356036701889;0.7529089217901433;58.77335746586252;0.4367822486381913
352;sin40;135.11308575075964;0.8896746128009652;29.440960211657007;0.4872542575710622
353;sin40;97.51646877961505;0.6611583990328289;134.5505257559772;0.5556320299613178
354;sin40;153.68157282995506;0.9048865221342254;85.42158122308038;0.2643233022402717
355;sin40;440.6027531512152;0.7815086127271159;40.650563088722706;0.41806007048644184
356;sin40;113.67222433886401;0.4497911132715586;29.440960211657007;0.4872542575710622
357;sin40;491.386680252648;0.834916188228017;98.32392156417006;0.3157891972434823
358;sin40;440.6027531512152;0.7815086127271159;27.77245074869853;0.43142677863003376
359;sin40;219.02238385464372;0.7287197138310736;26.250705527210012;0.4357550842621218
360;sin40;74.83791839348044;0.6877565493482994;27.77245074869853;0.43142677863003376
361;sin40;103.18089876018364;0.8464917790379519;51.60536811391838;0.5279177757729268
362;sin40;103.18089876018364;0.8464917790379519;77.98567872639018;0.5065162112255637
