cell index;exp;Px;Sx;Py;Sy
0;sin80;61.13736154738898;0.4506696557651764;186.54152051746328;0.3473334013296131
1;sin80;164.71070109291924;0.5570651464237245;186.54152051746328;0.3473334013296131
2;sin80;396.2197905717467;0.4124755940882865;45.52918124629491;0.161532306737588
3;sin80;251.3611501602932;0.5440713699218034;11.7663196916597;0.2572332811052495
4;sin80;71.51727104361653;0.4231182948301227;19.188547637255777;0.586335319450891
5;sin80;200.15165915608077;0.7969445111478417;45.52918124629491;0.161532306737588
6;sin80;249.4938309621681;0.7518433012518809;311.8149064459708;0.3430072521692909
7;sin80;301.589696933721;0.7034704664211742;126.59024577689404;0.5754685881191592
8;sin80;61.13736154738898;0.4506696557651764;311.8149064459708;0.3430072521692909
9;sin80;473.5721497038955;0.7033516436627215;45.52918124629491;0.161532306737588
10;sin80;473.5721497038955;0.7033516436627215;88.3708376667596;0.6830533617979109
11;sin80;61.13736154738898;0.4506696557651764;24.340453981216196;0.3626303304779056
12;sin80;297.1962708843776;0.5890637321886881;19.188547637255777;0.586335319450891
13;sin80;114.7075733582938;0.3782335311355337;49.70927809355677;0.3422165215226427
14;sin80;164.71070109291924;0.5570651464237245;311.8149064459708;0.3430072521692909
15;sin80;297.1962708843776;0.5890637321886881;79.99399606717544;0.3266215527516938
16;sin80;249.4938309621681;0.7518433012518809;24.340453981216196;0.3626303304779056
17;sin80;251.3611501602932;0.5440713699218034;126.59024577689404;0.5754685881191592
18;sin80;143.11705851608576;0.358453117335291;45.52918124629491;0.161532306737588
19;sin80;473.5721497038955;0.7033516436627215;186.54152051746328;0.3473334013296131
20;sin80;251.3611501602932;0.5440713699218034;120.46227176641928;0.4042955877153728
21;sin80;229.52410051225212;0.6507767077854129;270.16432053428264;0.4120832943478607
22;sin80;64.21095385062205;0.4954631391415864;82.55967570931209;0.4981721664038933
23;sin80;114.7075733582938;0.3782335311355337;45.52918124629491;0.161532306737588
24;sin80;297.1962708843776;0.5890637321886881;24.340453981216196;0.3626303304779056
25;sin80;301.589696933721;0.7034704664211742;126.59024577689404;0.5754685881191592
26;sin80;200.15165915608077;0.7969445111478417;38.73636233065907;0.4496865874125529
27;sin80;251.3611501602932;0.5440713699218034;79.99399606717544;0.3266215527516938
28;sin80;301.589696933721;0.7034704664211742;45.52918124629491;0.161532306737588
29;sin80;61.13736154738898;0.4506696557651764;82.55967570931209;0.4981721664038933
30;sin80;249.4938309621681;0.7518433012518809;120.46227176641928;0.4042955877153728
31;sin80;229.52410051225212;0.6507767077854129;84.08606286550348;0.4267564847287725
32;sin80;297.1962708843776;0.5890637321886881;34.767376850121295;0.153303111313916
33;sin80;114.7075733582938;0.3782335311355337;84.08606286550348;0.4267564847287725
34;sin80;228.51738985310877;0.5749738707244447;42.83662334138288;0.1208548797332839
35;sin80;249.4938309621681;0.7518433012518809;126.59024577689404;0.5754685881191592
36;sin80;249.4938309621681;0.7518433012518809;34.767376850121295;0.153303111313916
37;sin80;229.52410051225212;0.6507767077854129;24.340453981216196;0.3626303304779056
38;sin80;204.2703104619833;0.4944546207628494;120.46227176641928;0.4042955877153728
39;sin80;251.3611501602932;0.5440713699218034;77.26474594002987;0.4001085367484217
40;sin80;301.589696933721;0.7034704664211742;489.61304465938;0.5640726730051437
41;sin80;64.21095385062205;0.4954631391415864;19.188547637255777;0.586335319450891
42;sin80;61.13736154738898;0.4506696557651764;19.188547637255777;0.586335319450891
43;sin80;233.44434326010068;0.7319014527423636;594.9509672292311;0.341352089020142
44;sin80;61.13736154738898;0.4506696557651764;186.54152051746328;0.3473334013296131
45;sin80;204.2703104619833;0.4944546207628494;215.92216876134333;0.5034258516464858
46;sin80;61.13736154738898;0.4506696557651764;34.767376850121295;0.153303111313916
47;sin80;61.13736154738898;0.4506696557651764;230.791722016302;0.2765683661139841
48;sin80;64.21095385062205;0.4954631391415864;84.08606286550348;0.4267564847287725
49;sin80;233.44434326010068;0.7319014527423636;82.55967570931209;0.4981721664038933
50;sin80;301.589696933721;0.7034704664211742;489.61304465938;0.5640726730051437
51;sin80;396.2197905717467;0.4124755940882865;230.791722016302;0.2765683661139841
52;sin80;61.13736154738898;0.4506696557651764;45.52918124629491;0.161532306737588
53;sin80;164.71070109291924;0.5570651464237245;230.791722016302;0.2765683661139841
54;sin80;396.2197905717467;0.4124755940882865;126.59024577689404;0.5754685881191592
55;sin80;64.21095385062205;0.4954631391415864;594.9509672292311;0.341352089020142
56;sin80;204.2703104619833;0.4944546207628494;24.340453981216196;0.3626303304779056
57;sin80;204.2703104619833;0.4944546207628494;311.8149064459708;0.3430072521692909
58;sin80;61.13736154738898;0.4506696557651764;11.7663196916597;0.2572332811052495
59;sin80;228.51738985310877;0.5749738707244447;82.55967570931209;0.4981721664038933
60;sin80;114.7075733582938;0.3782335311355337;34.767376850121295;0.153303111313916
61;sin80;297.1962708843776;0.5890637321886881;215.92216876134333;0.5034258516464858
62;sin80;61.13736154738898;0.4506696557651764;45.52918124629491;0.161532306737588
63;sin80;143.11705851608576;0.358453117335291;594.9509672292311;0.341352089020142
64;sin80;301.589696933721;0.7034704664211742;42.83662334138288;0.1208548797332839
65;sin80;243.55508889952785;0.4560199781652699;24.340453981216196;0.3626303304779056
66;sin80;301.589696933721;0.7034704664211742;79.99399606717544;0.3266215527516938
67;sin80;233.44434326010068;0.7319014527423636;594.9509672292311;0.341352089020142
68;sin80;396.2197905717467;0.4124755940882865;594.9509672292311;0.341352089020142
69;sin80;61.13736154738898;0.4506696557651764;19.188547637255777;0.586335319450891
70;sin80;249.4938309621681;0.7518433012518809;42.83662334138288;0.1208548797332839
71;sin80;61.13736154738898;0.4506696557651764;82.55967570931209;0.4981721664038933
